Stage,Name,Client_Revenue,Region,Client_Domain,Existing_Customer,TCS_Revenue,TCS_Domain,TimeStamp,ID
Stage 2,L&L Hawaiian Barbecue,242724.89125068387,others,Telecom,1,5623.049505423846,Application development and maintenance,2021-05-02 20:20:14.998724,603
Stage 9,L&L Hawaiian Barbecue,242724.89125068387,others,Telecom,1,5623.049505423846,Application development and maintenance,2021-07-14 20:20:14.998724,603
Stage 1,L.L.Bean,56510.71088658109,asia-pacific,BFSI,1,4749.0,Business process outsourcing,2021-04-06 20:20:14.998724,604
Stage 2,L.L.Bean,56510.71088658109,asia-pacific,BFSI,1,4749.0,Business process outsourcing,2021-04-23 20:20:14.998724,604
Stage 3,L.L.Bean,56510.71088658109,asia-pacific,BFSI,1,4749.0,Business process outsourcing,2021-06-03 20:20:14.998724,604
Stage 5,L.L.Bean,56510.71088658109,asia-pacific,BFSI,1,4749.0,Business process outsourcing,2021-07-20 20:20:14.998724,604
Stage 8,L.L.Bean,56510.71088658109,asia-pacific,BFSI,1,4749.0,Business process outsourcing,2021-09-13 20:20:14.998724,604
Stage 1,Landskip Yard Care,167640.91299087636,middle east and africa,Retail & Distribution,1,13928.0,Cognitive Business Operations,2020-07-18 20:20:14.998724,605
Stage 9,Landskip Yard Care,167640.91299087636,middle east and africa,Retail & Distribution,1,13928.0,Cognitive Business Operations,2020-09-02 20:20:14.998724,605
Stage 1,Landskip Yard Service,169336.21093176323,north america,Hi-Tech,1,9070.0,Application development and maintenance,2020-02-15 20:20:14.998724,606
Stage 2,Landskip Yard Service,169336.21093176323,north america,Hi-Tech,1,9070.0,Application development and maintenance,2020-03-19 20:20:14.998724,606
Stage 9,Landskip Yard Service,169336.21093176323,north america,Hi-Tech,1,9070.0,Application development and maintenance,2020-06-06 20:20:14.998724,606
Stage 1,Las Vegas Yard Management,103096.25915611089,north america,BFSI,1,25999.57996792099,Asset leverage solutions,2020-09-18 20:20:14.998724,607
Stage 9,Las Vegas Yard Management,103096.25915611089,north america,BFSI,1,25999.57996792099,Asset leverage solutions,2020-10-21 20:20:14.998724,607
Stage 1,Laserfiche,51369.690632439175,north america,BFSI,1,9130.0,Cloud Infrastructure,2021-05-20 20:20:14.998724,608
Stage 2,Laserfiche,51369.690632439175,north america,BFSI,1,9130.0,Cloud Infrastructure,2021-05-23 20:20:14.998724,608
Stage 9,Laserfiche,51369.690632439175,north america,BFSI,1,9130.0,Cloud Infrastructure,2021-05-24 20:20:14.998724,608
Stage 1,Lawn N' Order Garden Care,49775.0,north america,Healthcare,0,3726.0,Automation and AI,2021-02-21 20:20:14.998724,609
Stage 3,Lawn N' Order Garden Care,49775.0,north america,Healthcare,0,3726.0,Automation and AI,2021-03-08 20:20:14.998724,609
Stage 5,Lawn N' Order Garden Care,49775.0,north america,Healthcare,0,3726.0,Automation and AI,2021-05-19 20:20:14.998724,609
Stage 10,Lawn N' Order Garden Care,49775.0,north america,Healthcare,0,3726.0,Automation and AI,2021-06-30 20:20:14.998724,609
Stage 1,Lawnscape Garden Maintenance,161945.68662157498,north america,BFSI,1,3397.0,Cognitive Business Operations,2021-03-07 20:20:14.998724,610
Stage 9,Lawnscape Garden Maintenance,161945.68662157498,north america,BFSI,1,3397.0,Cognitive Business Operations,2021-03-26 20:20:14.998724,610
Stage 1,Lazysize,76033.55351166407,north america,BFSI,1,29468.093056448324,Application development and maintenance,2020-06-28 20:20:14.998724,611
Stage 9,Lazysize,76033.55351166407,north america,BFSI,1,29468.093056448324,Application development and maintenance,2020-12-03 20:20:14.998724,611
Stage 1,Leapfrog Enterprises,161768.77483896576,middle east and africa,BFSI,1,19716.768021723554,Asset leverage solutions,2020-07-03 20:20:14.998724,612
Stage 9,Leapfrog Enterprises,161768.77483896576,middle east and africa,BFSI,1,19716.768021723554,Asset leverage solutions,2020-09-10 20:20:14.998724,612
Stage 1,Lee (Jeans),46578.0,india,Retail & Distribution,1,3423.326801943377,Application development and maintenance,2021-01-21 20:20:14.998724,613
Stage 9,Lee (Jeans),46578.0,india,Retail & Distribution,1,3423.326801943377,Application development and maintenance,2021-05-02 20:20:14.998724,613
Stage 1,Lennox International,110791.44763502323,middle east and africa,Retail & Distribution,1,3469.0,Application development and maintenance,2021-05-27 20:20:14.998724,614
Stage 1,Lexmark,146603.4598071513,europe,Media,1,13585.220258337413,Application development and maintenance,2021-03-21 20:20:14.998724,615
Stage 3,Lexmark,146603.4598071513,europe,Media,1,13585.220258337413,Application development and maintenance,2021-04-19 20:20:14.998724,615
Stage 5,Lexmark,146603.4598071513,europe,Media,1,13585.220258337413,Application development and maintenance,2021-05-18 20:20:14.998724,615
Stage 8,Lexmark,146603.4598071513,europe,Media,1,13585.220258337413,Application development and maintenance,2021-06-11 20:20:14.998724,615
Stage 1,Libera,200790.88350701288,europe,BFSI,1,5177.841576239292,Application development and maintenance,2019-05-25 20:20:14.998724,616
Stage 9,Libera,200790.88350701288,europe,BFSI,1,5177.841576239292,Application development and maintenance,2019-07-17 20:20:14.998724,616
Stage 1,Liberty Wealth Planner,38974.0,north america,Telecom,1,5003.0050492341,Enterprise solution,2021-05-25 20:20:14.998724,617
Stage 1,Liberty Wealth Planners,106973.0,india,BFSI,1,14029.0,Asset leverage solutions,2020-01-16 20:20:14.998724,618
Stage 9,Liberty Wealth Planners,106973.0,india,BFSI,1,14029.0,Asset leverage solutions,2020-07-13 20:20:14.998724,618
Stage 1,Life Map,107266.0,north america,BFSI,1,20471.181210700506,Cognitive Business Operations,2021-02-13 20:20:14.998724,619
Stage 2,Life Map,107266.0,north america,BFSI,1,20471.181210700506,Cognitive Business Operations,2021-05-14 20:20:14.998724,619
Stage 9,Life Map,107266.0,north america,BFSI,1,20471.181210700506,Cognitive Business Operations,2021-05-15 20:20:14.998724,619
Stage 1,Life Map Planners,116422.73948856443,asia-pacific,BFSI,1,8255.31443702253,Application development and maintenance,2019-02-24 20:20:14.998724,620
Stage 9,Life Map Planners,116422.73948856443,asia-pacific,BFSI,1,8255.31443702253,Application development and maintenance,2019-05-02 20:20:14.998724,620
Stage 1,Life Plan Counselling,247201.50885990972,north america,BFSI,1,26035.065686612354,Cognitive Business Operations,2020-09-28 20:20:14.998724,621
Stage 9,Life Plan Counselling,247201.50885990972,north america,BFSI,1,26035.065686612354,Cognitive Business Operations,2021-01-21 20:20:14.998724,621
Stage 1,Life'S Gold,85423.0,others,BFSI,1,12497.785777167153,Application development and maintenance,2021-05-26 20:20:14.998724,622
Stage 1,Limited Brands,105570.0,north america,BFSI,1,5050.572905695741,Business process outsourcing,2020-04-10 20:20:14.998724,623
Stage 9,Limited Brands,105570.0,north america,BFSI,1,5050.572905695741,Business process outsourcing,2020-05-25 20:20:14.998724,623
Stage 1,Linkedin,267741.0384938407,india,BFSI,0,10499.0,Business process outsourcing,2020-08-23 20:20:14.998724,624
Stage 9,Linkedin,267741.0384938407,india,BFSI,0,10499.0,Business process outsourcing,2020-08-28 20:20:14.998724,624
Stage 1,Listen Up,131882.49515207732,north america,Travel and Hospitality,1,7199.0,Application development and maintenance,2020-10-15 20:20:14.998724,625
Stage 9,Listen Up,131882.49515207732,north america,Travel and Hospitality,1,7199.0,Application development and maintenance,2020-12-04 20:20:14.998724,625
Stage 1,Liz Claiborne,50654.0,north america,Manufacturing,0,10664.651898131513,Application development and maintenance,2020-06-25 20:20:14.998724,626
Stage 9,Liz Claiborne,50654.0,north america,Manufacturing,0,10664.651898131513,Application development and maintenance,2020-08-29 20:20:14.998724,626
Stage 1,Local Matters,113324.0,others,Others,1,27157.91484712923,Application development and maintenance,2021-04-25 20:20:14.998724,627
Stage 9,Local Matters,113324.0,others,Others,1,27157.91484712923,Application development and maintenance,2021-04-30 20:20:14.998724,627
Stage 1,Lockheed Martin,248445.26557628607,others,Energy & Utilities,1,7229.0,Application development and maintenance,2021-04-05 20:20:14.998724,628
Stage 4,Lockheed Martin,248445.26557628607,others,Energy & Utilities,1,7229.0,Application development and maintenance,2021-05-03 20:20:14.998724,628
Stage 11,Lockheed Martin,248445.26557628607,others,Energy & Utilities,1,7229.0,Application development and maintenance,2021-05-06 20:20:14.998724,628
Stage 1,Locost Accessories,254872.74928588446,middle east and africa,BFSI,1,15806.373938043216,Application development and maintenance,2021-03-31 20:20:14.998724,629
Stage 9,Locost Accessories,254872.74928588446,middle east and africa,BFSI,1,15806.373938043216,Application development and maintenance,2021-05-24 20:20:14.998724,629
Stage 1,Lone Wolf Wealth Planning,3175.5791790557123,north america,BFSI,1,11565.0,Cognitive Business Operations,2019-09-17 20:20:14.998724,630
Stage 9,Lone Wolf Wealth Planning,3175.5791790557123,north america,BFSI,1,11565.0,Cognitive Business Operations,2019-10-13 20:20:14.998724,630
Stage 1,Louisiana Pacific,95505.5745839167,middle east and africa,Hi-Tech,0,19137.422535595135,Application development and maintenance,2020-11-21 20:20:14.998724,631
Stage 9,Louisiana Pacific,95505.5745839167,middle east and africa,Hi-Tech,0,19137.422535595135,Application development and maintenance,2021-01-17 20:20:14.998724,631
Stage 1,Lowe'S,118100.96314002649,north america,Telecom,1,13456.0,Application development and maintenance,2021-01-29 20:20:14.998724,632
Stage 4,Lowe'S,118100.96314002649,north america,Telecom,1,13456.0,Application development and maintenance,2021-02-26 20:20:14.998724,632
Stage 10,Lowe'S,118100.96314002649,north america,Telecom,1,13456.0,Application development and maintenance,2021-05-29 20:20:14.998724,632
Stage 1,Lucas Oil,73921.82123393899,asia-pacific,Manufacturing,1,14884.21123840691,IT infrastructure services,2021-01-19 20:20:14.998724,633
Stage 9,Lucas Oil,73921.82123393899,asia-pacific,Manufacturing,1,14884.21123840691,IT infrastructure services,2021-05-29 20:20:14.998724,633
Stage 1,Lucasfilm,77046.42345649141,europe,BFSI,1,25020.563174538187,Consulting,2021-04-26 20:20:14.998724,634
Stage 1,Lumencraft,59725.57428041246,others,Telecom,0,20025.401897305645,Enterprise solution,2020-04-20 20:20:14.998724,635
Stage 9,Lumencraft,59725.57428041246,others,Telecom,0,20025.401897305645,Enterprise solution,2020-06-13 20:20:14.998724,635
Stage 1,Macroserve,201321.91654080636,north america,Retail & Distribution,1,5441.8008954528605,Cognitive Business Operations,2021-05-30 20:20:14.998724,636
Stage 1,Magik Gray,113666.32068295145,europe,BFSI,1,7585.0,Assurance services,2020-12-11 20:20:14.998724,637
Stage 2,Magik Gray,113666.32068295145,europe,BFSI,1,7585.0,Assurance services,2021-01-31 20:20:14.998724,637
Stage 9,Magik Gray,113666.32068295145,europe,BFSI,1,7585.0,Assurance services,2021-03-01 20:20:14.998724,637
Stage 1,Magik Grey,96092.94947826171,north america,Others,1,6555.0,Enterprise solution,2021-01-14 20:20:14.998724,638
Stage 3,Magik Grey,96092.94947826171,north america,Others,1,6555.0,Enterprise solution,2021-05-26 20:20:14.998724,638
Stage 4,Magik Grey,96092.94947826171,north america,Others,1,6555.0,Enterprise solution,2021-08-13 20:20:14.998724,638
Stage 11,Magik Grey,96092.94947826171,north america,Others,1,6555.0,Enterprise solution,2021-10-24 20:20:14.998724,638
Stage 1,Magik Lamp,47582.0,europe,Telecom,0,16281.660928831596,Application development and maintenance,2020-11-26 20:20:14.998724,639
Stage 3,Magik Lamp,47582.0,europe,Telecom,0,16281.660928831596,Application development and maintenance,2021-06-01 20:20:14.998724,639
Stage 9,Magik Lamp,47582.0,europe,Telecom,0,16281.660928831596,Application development and maintenance,2021-07-31 20:20:14.998724,639
Stage 1,Magna Architectural Design,196196.21184518607,north america,BFSI,1,7174.087503260116,Automation and AI,2021-03-08 20:20:14.998724,640
Stage 2,Magna Architectural Design,79628.0,north america,BFSI,1,4795.0,Application development and maintenance,2021-03-26 20:20:14.998724,640
Stage 2,Magna Architectural Design,79628.0,north america,BFSI,1,7174.087503260116,Automation and AI,2021-03-26 20:20:14.998724,640
Stage 2,Magna Architectural Design,196196.21184518607,north america,BFSI,1,4795.0,Application development and maintenance,2021-03-26 20:20:14.998724,640
Stage 2,Magna Architectural Design,196196.21184518607,north america,BFSI,1,7174.087503260116,Automation and AI,2021-03-26 20:20:14.998724,640
Stage 3,Magna Architectural Design,79628.0,north america,BFSI,1,4795.0,Application development and maintenance,2021-04-13 20:20:14.998724,640
Stage 3,Magna Architectural Design,79628.0,north america,BFSI,1,7174.087503260116,Automation and AI,2021-04-13 20:20:14.998724,640
Stage 3,Magna Architectural Design,196196.21184518607,north america,BFSI,1,4795.0,Application development and maintenance,2021-04-13 20:20:14.998724,640
Stage 3,Magna Architectural Design,196196.21184518607,north america,BFSI,1,7174.087503260116,Automation and AI,2021-04-13 20:20:14.998724,640
Stage 9,Magna Architectural Design,79628.0,north america,BFSI,1,4795.0,Application development and maintenance,2021-04-19 20:20:14.998724,640
Stage 9,Magna Architectural Design,79628.0,north america,BFSI,1,7174.087503260116,Automation and AI,2021-04-19 20:20:14.998724,640
Stage 9,Magna Architectural Design,196196.21184518607,north america,BFSI,1,4795.0,Application development and maintenance,2021-04-19 20:20:14.998724,640
Stage 9,Magna Architectural Design,196196.21184518607,north america,BFSI,1,7174.087503260116,Automation and AI,2021-04-19 20:20:14.998724,640
Stage 1,Magna Architectural Design,79628.0,north america,BFSI,1,7174.087503260116,Automation and AI,2021-04-27 20:20:14.998724,640
Stage 1,Magna Architectural Design,79628.0,north america,BFSI,1,4795.0,Application development and maintenance,2021-05-06 20:20:14.998724,640
Stage 1,Magna Architectural Design,196196.21184518607,north america,BFSI,1,4795.0,Application development and maintenance,2021-05-24 20:20:14.998724,640
Stage 1,Magna Consulting,48700.41677427753,north america,Manufacturing,1,15110.374126532448,Engineering and Industrial services,2021-05-02 20:20:14.998724,641
Stage 2,Magna Consulting,48700.41677427753,north america,Manufacturing,1,15110.374126532448,Engineering and Industrial services,2021-05-27 20:20:14.998724,641
Stage 3,Magna Consulting,48700.41677427753,north america,Manufacturing,1,15110.374126532448,Engineering and Industrial services,2021-06-04 20:20:14.998724,641
Stage 1,Magna Gases,134591.68127946777,latin america,Energy & Utilities,1,5637.85043837286,Application development and maintenance,2019-06-28 20:20:14.998724,642
Stage 9,Magna Gases,134591.68127946777,latin america,Energy & Utilities,1,5637.85043837286,Application development and maintenance,2019-08-17 20:20:14.998724,642
Stage 1,Magna Solution,138081.0,north america,Travel and Hospitality,1,26553.681516717683,Business process outsourcing,2020-05-22 20:20:14.998724,643
Stage 9,Magna Solution,138081.0,north america,Travel and Hospitality,1,26553.681516717683,Business process outsourcing,2020-08-17 20:20:14.998724,643
Stage 1,Magna Wealth,256366.7051105767,north america,Healthcare,1,9698.0,Application development and maintenance,2021-04-24 20:20:14.998724,644
